customer_id,frequency,monetary,recency
b14a788b,1,149.98,256
b14de245,1,99.9,233
b14e0e09,1,40.0,567
b14eceec,1,119.0,177
b150a343,1,255.0,275
b1513d5e,1,119.0,42
b1515deb,1,12.9,283
b1517012,1,129.0,278
b1517b40,1,39.9,435
b151c788,1,78.0,364
b1527693,1,59.9,295
b152ac3a,1,119.9,465
b153b497,1,40.6,246
b1541070,1,34.9,439
b15488cc,1,51.5,143
b154a09d,1,24.99,372
b1558995,1,37.9,338
b15640bf,1,77.99,17
b1569d3f,1,44.35,268
b1577fe1,1,139.0,119
b1579afc,1,119.9,320
b157c66d,1,15.99,148
b15813d0,1,159.99,436
b158175f,1,119.9,526
b15995cf,1,79.9,132
b15a07c3,1,319.9,218
b15ad935,1,67.0,65
b15ae4b2,1,369.0,16
b15bc400,1,393.6,225
b15c0c37,1,69.9,384
b15cef70,1,220.0,59
b15d76aa,1,74.9,202
b15dfedd,1,206.99,463
b15ffe10,1,64.9,145
b1609ceb,1,134.2,197
b160ea16,1,49.9,303
b1613a26,1,544.0,75
b1625842,1,59.99,323
b16343b9,1,300.0,260
b164311f,1,239.6,312
b1662349,1,979.6,523
b166475f,1,215.9,503
b167a5e6,1,105.43,323
b167b852,1,129.99,322
b1683849,1,49.9,219
b168386e,1,34.99,15
b16866ec,1,69.77,256
b168b6c1,1,89.99,286
b1690cdb,1,19.99,307
b16914f7,1,33.0,164
b1692937,1,74.0,234
b169b69e,1,349.9,184
b169e583,1,299.9,303
b16a61e3,1,55.0,349
b16a8106,1,84.99,142
b16c72ed,1,29.99,128
b16cd129,1,39.99,77
b16df372,1,12.99,71
b1704059,1,85.9,218
b170a660,1,49.9,26
b171f4d6,1,599.0,270
b172fea1,1,139.99,10
b1737c34,1,184.9,275
b173f79b,1,59.0,315
b174fb91,1,499.9,181
b1757da2,1,185.0,156
b1765d36,1,124.9,88
b1774630,1,59.9,376
b1778311,1,79.9,93
b177b85f,1,252.0,234
b177ef26,1,2649.0,450
b178f069,1,59.9,214
b1790b39,1,299.9,221
b179cce6,1,667.96,258
b17ac2d4,1,149.9,344
b17c7301,1,78.0,291
b17f8ea7,1,43.0,15
b17fac84,1,47.65,162
b17fdd3c,1,70.0,41
b1813590,1,39.9,407
b181fce3,1,250.0,37
b182111e,1,24.99,251
b1838d0d,1,83.99,227
b18406a3,1,59.0,34
b185b126,1,199.6,561
b187c256,1,25.0,575
b188623a,1,169.99,176
b1889da1,1,89.0,353
b1898a50,1,29.99,213
b18a495a,1,29.0,275
b18b8574,1,49.0,229
b18c3b29,1,139.99,86
b18d47c9,1,2258.0,33
b18d7d5d,1,12.0,447
b18e1cd8,1,439.6,525
b19151cf,1,389.9,265
b19259d1,1,12.9,534
b1925af5,1,66.29,403
b193c9dd,1,2398.08,328
b1944cda,1,13.65,216
b195b30a,1,44.9,168
b195bc90,1,230.0,64
b195e38b,1,88.0,109
b196de7f,1,109.9,235
b196eea0,1,199.9,156
b19710fc,1,89.25,366
b1977c0f,1,129.0,188
b1984326,1,27.99,162
b19902c0,1,139.99,207
b1994c70,1,14.9,418
b19a3704,1,19.9,135
b19ab8d3,1,20.9,576
b19b36d4,1,49.0,347
b19bae66,1,41.5,272
b19be5e0,1,129.9,527
b19bfa70,1,39.99,268
b19d1619,1,39.0,16
b19d4793,1,58.99,140
b19da0df,1,339.99,436
b19e33e0,1,39.99,233
b19eacac,1,59.9,198
b19f542d,1,49.9,455
b19fa13f,1,43.96,580
b1a053d9,1,248.99,215
b1a148a6,1,169.0,472
b1a32b56,1,129.9,266
b1a4422d,1,199.9,37
b1a44e11,1,79.0,136
b1a474d3,1,89.9,456
b1a4f646,1,64.9,570
b1a5afc1,1,69.0,157
b1a61930,1,331.8,106
b1a6b0df,1,72.9,330
b1a6bcae,1,238.12,407
b1a839fe,1,17.89,474
b1a9b79f,1,83.88,294
b1aa2abd,1,127.0,91
b1aa70fb,1,65.0,209
b1ab70ba,1,69.0,157
b1ac696f,1,43.5,7
b1ad840c,1,28.99,474
b1ad9ed4,1,144.99,212
b1ae8978,1,149.9,330
b1af0810,1,3047.5,266
b1afa4fa,1,29.98,165
b1afa5f3,1,198.0,259
b1b03b43,1,639.0,15
b1b12d4f,1,25.0,450
b1b136ce,1,52.5,527
b1b141a3,1,84.99,486
b1b2221a,1,27.99,245
b1b26cc4,1,50.0,323
b1b31726,1,155.0,286
b1b5faab,1,99.6,177
b1b64e79,1,64.9,539
b1b732e8,1,43.56,376
b1b7a7a6,1,154.99,377
b1b857f0,1,459.0,149
b1ba1b27,1,43.99,10
b1bb127c,1,49.0,383
b1bb300c,1,34.9,53
b1bb6d77,1,34.0,132
b1bd4c27,1,22.49,160
b1bd8270,1,51.0,29
b1bef5a3,1,120.0,383
b1c0bd0e,1,44.99,393
b1c1ce38,1,135.0,97
b1c28f9b,1,2649.0,453
b1c2b777,1,79.0,263
b1c2e425,1,229.9,44
b1c4a6e0,1,71.4,20
b1c4bde0,1,719.6,164
b1c6db03,1,21.0,422
b1c82978,1,69.9,534
b1c8eaee,1,176.99,194
b1c94070,1,17.9,35
b1c9a1e6,1,79.0,336
b1cab246,1,107.10000000000001,167
b1cb221f,1,230.0,94
b1cb2f9d,1,167.6,423
b1cb57d8,1,79.9,133
b1cc58fc,1,29.9,305
b1cd5fb9,1,53.9,159
b1cdcbc7,1,99.9,452
b1ce7c5c,1,219.9,90
b1ce93bb,1,39.99,75
b1cf15b2,1,78.0,63
b1cfafd0,1,50.9,515
b1d110ec,1,196.0,386
b1d18515,1,75.0,390
b1d18d7e,1,289.9,58
b1d1ede4,1,117.9,204
b1d2c7d4,1,150.0,236
b1d59b3e,1,75.9,413
b1d5a1a3,1,169.9,268
b1d5ccfd,1,124.44,437
b1d62145,1,99.9,6
b1d63107,1,55.0,371
b1d6ca91,1,987.0,158
b1d8366f,1,10.0,123
b1d84025,1,139.9,464
b1d84e2a,1,225.0,10
b1d878bd,1,89.9,318
b1d892aa,1,98.99,168
b1d99754,1,44.9,418
b1d9e0fe,1,299.0,502
b1da6f6f,1,29.89,340
b1daab01,1,49.99,401
b1daf464,1,606.0,218
b1db5d94,1,359.0,41
b1db6a9e,1,169.9,422
b1dbcba0,1,34.9,437
b1dc05ba,1,117.7,145
b1ddbe8d,1,32.9,502
b1dec2ea,1,399.0,21
b1df9917,1,9.9,358
b1dfde94,1,219.9,47
b1e01fe0,1,142.9,261
b1e13877,1,176.0,137
b1e19408,1,390.24,223
b1e1e217,1,30.1,274
b1e23a1a,1,899.0,205
b1e40043,1,94.9,86
b1e427ff,1,119.99,181
b1e76084,1,17.9,364
b1e982d1,1,309.9,12
b1e99a86,1,49.9,7
b1e9b298,1,79.0,169
b1ea2dbd,1,118.99,381
b1eaa375,1,99.99,526
b1eb36a3,1,30.0,355
b1ec6ef6,1,19.9,273
b1ece3a9,1,69.9,188
b1ecedb1,1,145.0,119
b1ed3040,1,480.0,132
b1ed8cfd,1,29.8,263
b1ee4fbe,1,97.9,185
b1f00998,1,21.9,232
b1f0a629,1,299.0,149
b1f1678b,1,89.0,316
b1f193c9,1,79.9,255
b1f2fc9d,1,157.99,438
b1f3cd39,1,56.0,142
b1f49049,1,131.0,352
b1f4f4e8,1,89.0,385
b1f561df,1,109.0,123
b1f6aad7,1,782.0,415
b1f7811c,1,127.9,170
b1f7c759,1,29.9,289
b1f94456,1,92.99,26
b1f9668f,1,28.9,480
b1f9e981,1,299.6,229
b1fb921d,1,69.9,436
b1fc82d6,1,99.99,146
b1fdee92,1,38.9,507
b1fea71a,1,59.9,359
b1ff51bd,1,44.9,296
b1ff51be,1,150.0,134
b1ffde1b,1,219.0,169
b200f456,1,89.9,386
b2013513,1,87.0,403
b2027e00,1,194.9,494
b2031e2f,1,64.9,265
b203cf39,1,39.91,208
b2049c6a,1,549.9,282
b204afb4,1,58.99,13
b204bef5,1,449.09999999999997,217
b2056bdd,1,379.0,343
b205df5e,1,109.99,20
b205faaa,1,129.0,219
b206d338,1,139.9,313
b206d6bd,1,114.9,180
b207ff40,1,15.9,152
b2087c51,1,23.9,335
b2094bed,1,58.9,6
b209a164,1,55.9,146
b20bdc53,1,79.0,187
b20c15be,1,49.5,273
b20d152a,1,744.0,135
b20d5669,1,146.0,282
b20e7f32,1,339.9,357
b20eba2c,1,39.95,380
b20ebfba,1,231.2,20
b20ee1ec,1,82.99,219
b2101ffa,1,74.9,202
b210593a,1,27.9,57
b21059cd,1,117.7,139
b211cd56,1,98.4,420
b216c4be,1,65.9,330
b216f3b6,1,29.0,294
b21958bc,1,62.34,385
b21978d2,1,53.9,123
b21a5f2b,1,179.9,223
b21a7906,1,51.9,232
b21abdbd,1,199.0,315
b21b8aa3,1,114.2,426
b21da898,1,59.9,189
b21ddd04,1,251.8,75
b21f7dec,1,49.0,31
b21f8a9b,1,599.99,100
b21ff624,1,24.9,569
b2204002,1,40.0,141
b2205c5c,1,89.9,521
b221a121,1,599.6,162
b2225b1a,1,29.35,359
b2226846,1,32.9,471
b223b447,1,89.0,106
b223de14,1,19.0,58
b225c8ec,1,180.0,190
b225ce9e,1,330.0,8
b2263dde,1,49.99,233
b22658c1,1,39.99,271
b226a663,1,149.0,348
b2275872,1,34.9,275
b227664d,1,42.0,335
b22788dd,1,89.9,254
b227d66d,1,19.99,512
b22807c0,1,139.9,329
b2284c8c,1,99.9,268
b2288e8b,1,724.0,87
b228af37,1,113.9,105
b2292906,1,189.9,277
b2292c9e,1,11.55,218
b22a276d,1,49.0,475
b22aa577,1,120.0,111
b22aaa0f,1,49.0,46
b22ad8ac,1,114.9,270
b22b06c2,1,28.99,29
b22b31f3,1,49.6,191
b22ca1cb,1,135.0,383
b22ca452,1,279.6,577
b22eeea8,1,17.0,211
b2300c50,1,59.99,42
b2300f06,1,12.9,124
b2307f8c,1,179.99,39
b2312965,1,66.39,44
b2321b94,1,65.99,260
b232b39a,1,27.9,109
b2333f7e,1,154.0,125
b235a07c,1,39.9,272
b2362231,1,8.9,179
b2378e43,1,59.95,23
b2381a85,1,269.99,217
b2395512,1,19.9,283
b239dd53,1,116.0,405
b23a2111,1,61.0,212
b23a7016,1,115.5,423
b23ab0e5,1,109.9,190
b23b5baf,1,165.0,223
b23c436d,1,45.0,22
b23e3f11,1,98.0,196
b23ee95f,1,165.99,468
b23f056c,1,699.0,149
b2401386,1,98.9,23
b240cbf2,1,489.9,43
b2452267,1,35.0,511
b2455d36,1,40.0,151
b24581c2,1,14.9,383
b246eeed,1,29.0,264
b2489ddb,1,49.99,126
b24995c1,1,66.0,222
b249a228,1,148.9,235
b24b48e3,1,89.9,356
b24c41e0,1,119.0,543
b24c6a66,1,28.8,147
b24cc467,1,29.9,429
b24d2d2e,1,109.9,206
b24d3c00,1,195.0,115
b24db387,1,21.9,229
b24e1d90,1,59.9,276
b24e76ff,1,49.0,514
b24e99c2,1,46.8,567
b24e9a08,1,159.99,447
b24ed72a,1,89.9,290
b250d390,1,54.89,209
b25160fb,1,64.89,212
b25242ae,1,110.0,341
b25246d6,1,44.9,155
b253ab4c,1,40.9,331
b253f8a8,1,149.99,135
b2546080,1,79.9,120
b2551622,1,26.0,410
b256d24f,1,74.9,349
b256f3b9,1,269.9,35
b25714cb,1,99.9,349
b25729f2,1,75.0,12
b2573342,1,14.2,74
b2578c3b,1,58.5,47
b257997a,1,29.99,267
b257fa82,1,144.94,405
b2580294,1,27.9,439
b258506a,1,59.0,268
b2587a3b,1,219.9,317
b259a18f,1,196.0,278
b25aa764,1,313.9,534
b25b0018,1,168.99,225
b25b37af,1,24.99,274
b25b8837,1,69.9,378
b25ba260,1,348.3,273
b25bf9c7,1,99.9,80
b25c961c,1,24.99,23
b25d2462,1,110.0,125
b2612e81,1,55.0,148
b262251b,1,70.9,353
b2629c66,1,112.0,139
b262a7f7,1,69.0,113
b262f00d,1,97.9,79
b265a66c,1,269.0,149
b265cea9,1,32.5,196
b2670392,1,155.0,21
b26791f2,1,25.0,161
b267d043,1,100.0,28
b267fb1c,1,134.9,406
b2680375,1,327.6,164
b2685190,1,244.69,265
b268920d,1,99.0,7
b269c857,1,198.95,538
b26b21a6,1,37.4,448
b26b334a,1,78.0,122
b26f1779,1,143.8,471
b26f4835,1,131.6,53
b270579c,1,59.99,219
b2706ca3,1,139.0,240
b27076fa,1,90.0,112
b270bfbd,1,56.89,264
b271ea3e,1,34.9,233
b272f7bc,1,35.0,35
b2732950,1,49.9,140
b274e171,1,159.49,54
b274e2df,1,20.0,152
b275c3a3,1,179.49,225
b275c7d3,1,1459.0,328
b27659c9,1,99.9,210
b27682bd,1,169.0,214
b277706d,1,49.0,64
b277a176,1,151.9,164
b2783bbd,1,279.0,186
b2785832,1,250.0,288
b27881b1,1,79.9,36
b278ba8c,1,32.9,483
b278d2b0,1,39.9,330
b278d66d,1,147.0,69
b27bb08f,1,124.9,92
b27c551e,1,55.0,67
b27e2d62,1,45.0,26
b27ef133,1,96.0,32
b2812bd4,1,49.0,102
b2816e78,1,214.99,184
b2817df3,1,95.0,91
b2822eda,1,69.36,509
b28341d2,1,229.0,307
b2840364,1,11.55,267
b284e105,1,35.0,23
b2859fd4,1,53.99,143
b286608a,1,49.95,126
b2879c8c,1,179.9,99
b2883aab,1,43.38,351
b288aefe,1,1664.0,55
b288fbdf,1,84.65,182
b2894334,1,108.9,237
b28a014f,1,139.99,291
b28c4fb7,1,53.0,276
b28cfa82,1,138.9,143
b28d2c12,1,28.99,360
b28dc057,1,168.0,9
b28df93f,1,329.9,504
b28e4e1a,1,189.9,304
b28f05c7,1,50.0,182
b28fcc4d,1,69.9,72
b2905c0d,1,529.9,172
b290e388,1,82.99,566
b2916946,1,179.1,254
b29211d4,1,49.9,331
b29295a8,1,21.99,200
b2930651,1,33.49,15
b2939ba6,1,79.9,199
b2946e55,1,49.89,14
b2948d9d,1,1186.0,105
b294b26e,1,79.9,275
b29530aa,1,117.3,133
b2953e4a,1,319.9,317
b29693f7,1,24.99,17
b29696a6,1,119.96,60
b29713ad,1,99.99,211
b297a6c6,1,6.0,114
b2989fe3,1,125.02,146
b2998e51,1,99.9,474
b299a44d,1,15.99,392
b29a643c,1,138.2,304
b29a83b9,1,18.95,289
b29ad9fd,1,79.0,28
b29b05b6,1,9.0,377
b29bbda3,1,69.9,412
b29bd54e,1,60.0,281
b29c3d10,1,129.8,289
b29cd4b6,1,156.9,277
b29d1229,1,279.9,201
b29f2478,1,149.0,222
b2a02ae0,1,149.0,180
b2a03dcd,1,29.99,175
b2a0b411,1,23.9,132
b2a121a9,1,79.0,247
b2a18c78,1,110.0,135
b2a2e8b5,1,14.4,228
b2a3e9c6,1,212.9,167
b2a52484,1,129.9,292
b2a65630,1,135.9,415
b2a6600f,1,159.99,492
b2a682e0,1,119.78,147
b2a6a6ad,1,19.99,515
b2a819da,1,49.9,249
b2a89e46,1,1997.0,213
b2aac5b1,1,78.0,484
b2ab620b,1,13.65,231
b2ac09bb,1,69.9,231
b2ac8556,1,249.0,65
b2ad7a5f,1,128.25,26
b2ae0581,1,199.9,379
b2ae80ff,1,97.9,324
b2ae8bd4,1,32.9,473
b2afa88e,1,54.75,363
b2b10558,1,330.0,151
b2b13de0,1,39.9,437
b2b20435,1,36.99,8
b2b24750,1,25.0,269
b2b363be,1,34.0,402
b2b389bd,1,146.01,20
b2b424bf,1,93.9,146
b2b4b933,1,14.49,104
b2b4d806,1,34.9,82
b2b6027b,1,149.94,169
b2b6830d,1,348.9,247
b2b6a80e,1,171.9,253
b2b7366f,1,638.7,225
b2b73aeb,1,129.9,163
b2b799d3,1,35.0,29
b2b86301,1,359.9,451
b2b873cd,1,78.99,523
b2ba3d2c,1,122.99,210
b2bbf530,1,22.49,85
b2bccc82,1,299.9,515
b2bed119,1,203.96,441
b2bee6fc,1,77.42,154
b2bef383,1,169.9,59
b2bf052d,1,95.2,309
b2bfb397,1,37.95,120
b2c11da0,1,70.9,326
b2c127d1,1,99.9,122
b2c14a4b,1,28.0,28
b2c28176,1,69.9,278
b2c2afb1,1,95.0,150
b2c35603,1,89.9,439
b2c4f107,1,82.99,275
b2c53742,1,125.0,214
b2c63a82,1,120.0,29
b2c85ae7,1,59.9,330
b2c85d49,1,209.9,539
b2c8b552,1,89.9,288
b2c9e4e3,1,34.9,353
b2cba5f5,1,23.8,274
b2cbce84,1,56.89,266
b2ccf107,1,160.0,129
b2cd06e4,1,72.99,240
b2ce78a5,1,89.0,311
b2ce968d,1,170.0,282
b2cf0c26,1,67.6,12
b2cfcf3f,1,460.0,224
b2d0c5fd,1,69.99,255
b2d11e9b,1,110.0,297
b2d15365,1,99.0,354
b2d2fd3a,1,133.74,420
b2d3d5a1,1,17.9,488
b2d4e0ab,1,79.0,282
b2d5e7db,1,129.0,116
b2d6048b,1,7.0,369
b2d679dd,1,147.9,315
b2d6caa5,1,154.99,304
b2d778e3,1,399.6,208
b2d84411,1,1315.6,23
b2d85762,1,27.3,277
b2d8b918,1,59.9,276
b2d9f8e5,1,139.0,41
b2da3e1f,1,37.49,117
b2db5457,1,24.9,450
b2db7a87,1,72.9,346
b2dd3429,1,199.0,125
b2de21ea,1,200.0,38
b2debe46,1,89.9,382
b2df53a0,1,10.0,567
b2df7562,1,79.9,236
b2dfb42b,1,190.83,222
b2e007cf,1,210.0,359
b2e01250,1,46.9,9
b2e1d8e7,1,173.99,420
b2e1defa,1,29.9,57
b2e28a07,1,62.9,97
b2e2d026,1,78.0,384
b2e34f65,1,9.8,104
b2e3d091,1,159.58,46
b2e54288,1,24.9,301
b2e56d95,1,119.6,335
b2e698c6,1,89.9,273
b2e6ad00,1,595.16,215
b2e70d3d,1,59.9,102
b2e7d566,1,47.9,185
b2e849e5,1,196.8,134
b2e9fe38,1,74.39,22
b2ea611f,1,99.9,213
b2ead4f7,1,134.2,114
b2ec0a5d,1,39.9,272
b2ed2acb,1,114.99,141
b2ed81c5,1,115.0,464
b2ef6796,1,10.9,307
b2efbe83,1,113.9,124
b2f009e2,1,335.0,196
b2f114b6,1,199.9,402
b2f1d78b,1,179.38,220
b2f27ac6,1,115.58,190
b2f30935,1,82.59,350
b2f3350f,1,107.0,196
b2f351b5,1,139.9,89
b2f4f238,1,49.9,243
b2f5cec8,1,65.41,282
b2f66716,1,39.9,416
b2f6af7a,1,47.9,237
b2f7d7a2,1,69.9,153
b2f7f947,1,20.3,146
b2f83ff9,1,184.99,277
b2f8a6ef,1,215.0,447
b2f8b8f3,1,29.99,309
b2f8ddb4,1,269.0,178
b2f930a6,1,196.0,563
b2f95208,1,129.96,300
b2fa715c,1,30.0,538
b2fd080b,1,158.0,77
b2fd5cda,1,44.99,405
b2ff19f8,1,185.78,359
b2ffa78a,1,29.99,210
b3011b12,1,399.6,112
b301495c,1,59.9,357
b3019222,1,19.99,401
b302a3a8,1,166.99,255
b304102f,1,116.6,410
b3048bed,1,19.9,199
b3087d7f,1,270.0,414
b3089a06,1,30.97,581
b30a4d09,1,11.9,689
b30a6a35,1,259.9,444
b30a9230,1,42.9,114
b30dc64d,1,195.0,36
b30dd99d,1,36.9,279
b30e22e2,1,120.0,38
b30e3e88,1,58.99,27
b30e4f64,1,1997.0,279
b30eac48,1,89.9,454
b30ebfcc,1,229.9,264
b30f1660,1,146.99,427
b30f69ef,1,199.99,495
b311f353,1,99.9,295
b311fa45,1,69.9,105
b3137029,1,45.0,397
b314ce66,1,2351.6,281
b314f61c,1,84.99,276
b3153b99,1,64.9,14
b315622e,1,79.9,266
b3170012,1,138.0,195
b317ff7a,1,24.97,196
b31906ef,1,49.0,299
b3194c3f,1,69.9,557
b31a89fb,1,128.56,140
b31acd57,1,84.99,380
b31b5ecd,1,29.9,189
b31b698d,1,83.9,264
b31b7327,1,89.99,274
b31c12ea,1,99.0,143
b31c763b,1,196.0,278
b31c7a9d,1,29.5,231
b31c810c,1,299.0,120
b31da288,1,646.2,594
b31e07b7,1,17.49,238
b31e3de2,1,319.6,273
b31e7de8,1,79.6,140
b31eaa66,1,69.9,463
b31f9f27,1,299.6,133
b31ff728,1,356.0,212
b321c76c,1,279.99,334
b3233ced,1,289.0,283
b3238c49,1,169.79,48
b323dd44,1,25.99,79
b3240741,1,39.0,7
b32785cb,1,22.0,423
b327ddd5,1,13.99,79
b327fd76,1,89.99,346
b328279d,1,35.9,252
b3290bb0,1,105.0,143
b32986c4,1,109.95,242
b32a9e38,1,69.0,450
b32b05c0,1,289.9,149
b32b3f4b,1,25.0,480
b32b53ff,1,39.9,417
b32bbbb5,1,169.99,368
b32d3004,1,25.9,385
b32de211,1,99.7,372
b32fd4cf,1,149.0,39
b3301e47,1,119.96,203
b331b74b,1,719.96,233
b3327788,1,119.6,541
b3327f51,1,69.9,184
b3362143,1,49.9,21
b336ed31,1,39.99,549
b3381378,1,29.0,225
b3388d15,1,7.87,545
b3390183,1,99.99,396
b33923ca,1,239.6,350
b339abac,1,539.0,178
b33ab3f8,1,56.9,75
b33b9e91,1,89.99,287
b33c387a,1,79.0,295
b33dcc7e,1,49.9,84
b33eef73,1,118.99,255
b33f0975,1,388.0,425
b33f12eb,1,153.0,341
b342ca79,1,315.0,19
b34544e3,1,129.9,200
b3463717,1,149.9,80
b347e738,1,27.9,81
b348a4d6,1,349.9,261
b3498358,1,36.9,22
b349d1bf,1,149.0,23
b34ba4da,1,109.9,244
b34c248b,1,33.9,70
b34c2bf4,1,529.9,111
b34d56bf,1,17.9,24
b34d6bae,1,1999.99,438
b34dffef,1,711.96,250
b34f8bf1,1,425.71,364
b3500a2d,1,119.99,258
b351081a,1,17.49,157
b3519c03,1,37.99,286
b352f72c,1,269.45,128
b3531ca9,1,129.9,38
b3533b37,1,99.9,485
b353576a,1,84.99,373
b353853b,1,54.0,496
b354952c,1,14.49,6
b3570672,1,116.94,131
b3588b0d,1,23.9,584
b3599df6,1,29.0,391
b35a1203,1,209.99,92
b35ac25f,1,189.0,89
b35b1cf1,1,69.9,17
b35b9f5d,1,64.9,410
b35da35b,1,79.9,224
b35dfa7d,1,419.99,69
b35f1a8f,1,139.99,424
b362913e,1,99.0,406
b362c2d9,1,163.99,390
b362e334,1,1116.0,338
b3643749,1,50.0,491
b364fc92,1,77.8,505
b365c805,1,29.9,72
b366147e,1,119.99,62
b366c01a,1,97.9,170
b366cf48,1,5264.0,335
b366d104,1,63.78,118
b3670b3d,1,39.9,14
b367e7f1,1,109.0,330
b368cc42,1,58.9,187
b3693344,1,24.9,238
b3698dc2,1,32.99,278
b369e6cc,1,14.77,40
b36a279a,1,44.9,30
b36a5c96,1,199.6,469
b36a9475,1,249.9,221
b36aecdd,1,49.99,79
b36af413,1,203.8,120
b36bd531,1,462.0,136
b36c7156,1,84.9,276
b36ce0a7,1,44.0,320
b36cee83,1,43.9,501
b36f616a,1,49.0,162
b370242b,1,89.99,218
b3703265,1,50.49,65
b3704e8d,1,30.9,253
b371150a,1,29.99,83
b371160f,1,359.6,131
b371b405,1,60.0,134
b371ddfa,1,109.0,106
b371ea55,1,49.99,130
b3721a88,1,346.32,312
b3721b45,1,8.9,148
b37279e6,1,304.44,363
b3740f9a,1,198.8,167
b3748b59,1,116.9,400
b375ea4c,1,79.0,238
b3765dbc,1,65.0,289
b37663c2,1,1146.0,356
b37833a9,1,149.9,161
b3785bdc,1,10.0,102
b3792fdf,1,97.9,245
b379e9e9,1,119.9,327
b37a5547,1,109.9,333
b37ad615,1,145.97,421
b37ad6b0,1,46.99,275
b37bfbd0,1,113.0,182
b37c31e2,1,84.99,55
b37cd67a,1,191.0,40
b37dfa76,1,90.0,117
b37ea7f1,1,64.99,44
b37f0d13,1,69.9,214
b3804c2e,1,18.99,424
b3805992,1,54.9,392
b383a778,1,79.9,85
b384083c,1,284.9,482
b384bd5b,1,199.0,269
b384da58,1,65.78,216
b3850cb1,1,105.0,451
b385fe26,1,44.49,262
b3860286,1,59.5,584
b38660d1,1,101.62,22
b3867c14,1,89.0,476
b3869e23,1,20.3,347
b3889ade,1,99.99,462
b388b279,1,44.99,277
b3892e93,1,77.0,200
b3898bfa,1,50.99,215
b389f701,1,249.0,59
b38a443c,1,14.5,9
b38a6889,1,179.9,88
b38c5db4,1,50.0,238
b38d15c7,1,56.99,412
b38d194b,1,319.96,411
b38ed39d,1,102.9,442
b38f6189,1,94.06,108
b38fc5ae,1,35.0,485
b38fe1a2,1,55.0,211
b39004c3,1,16.9,13
b390fbcb,1,300.0,14
b3927569,1,1079.6,52
b3939a27,1,32.99,279
b393e36f,1,139.6,156
b39454e0,1,266.0,257
b39743b2,1,139.96,304
b39772ec,1,55.9,8
b398477a,1,103.99,568
b39a10ad,1,138.0,436
b39aa773,1,99.9,85
b39c1c64,1,171.6,7
b39cc466,1,147.6,197
b39cc591,1,85.32,289
b39ccea8,1,70.0,65
b39def10,1,126.99,527
b39defc2,1,360.0,140
b39f07f1,1,56.99,535
b39f7801,1,60.99,92
b39feda4,1,14.9,310
b3a04113,1,44.0,42
b3a08145,1,74.0,403
b3a21908,1,38.0,314
b3a3ffd5,1,49.9,10
b3a43c04,1,45.9,222
b3a44249,1,19.99,203
b3a49a6c,1,64.99,112
b3a51a3b,1,128.0,42
b3a5381d,1,78.65,82
b3a5d378,1,49.9,232
b3a67939,1,54.9,221
b3a70096,1,339.6,312
b3a8bdc1,1,259.9,235
b3a8edbe,1,69.0,426
b3a9a8ef,1,95.0,57
b3a9b3d9,1,27.9,429
b3a9bf20,1,32.49,694
b3aa19f7,1,42.9,30
b3aaa85c,1,42.99,565
b3aadfe6,1,47.75,156
b3ab3d70,1,195.78,304
b3ab4dc6,1,21.99,40
b3ab5833,1,199.6,304
b3ac0145,1,49.5,198
b3ac241d,1,239.0,104
b3ac6884,1,137.9,99
b3add2a9,1,27.99,222
b3ade267,1,149.65,17
b3ae3607,1,27.9,6
b3aec992,1,348.8,255
b3af3ecd,1,153.6,180
b3b02ff0,1,239.99,569
b3b0bf1e,1,316.0,399
b3b12bd3,1,89.5,64
b3b47c38,1,54.9,396
b3b4c2d3,1,74.9,479
b3b57194,1,153.0,20
b3b7a79b,1,19.9,261
b3bcb831,1,102.0,119
b3bd9aa1,1,112.0,198
b3bf953a,1,59.9,419
b3c098f5,1,23.99,299
b3c0a462,1,133.9,444
b3c171ff,1,99.0,99
b3c273a2,1,109.9,317
b3c27d38,1,110.32,125
b3c2c42f,1,55.0,85
b3c3c1b5,1,124.17,57
b3c46b39,1,7.3,291
b3c4d524,1,18.74,185
b3c56127,1,47.2,207
b3c62a5d,1,179.9,44
b3c6494d,1,16.99,42
b3c8c2a4,1,30.1,227
b3c8ed48,1,99.0,286
b3c9b579,1,99.0,368
b3cab9a0,1,439.99,252
b3ccdcf4,1,58.99,312
b3cef8f9,1,39.9,37
b3cf3116,1,119.9,251
b3cf661a,1,18.99,507
b3d1ab2d,1,18.99,520
b3d23946,1,319.96,212
b3d2b8f5,1,27.5,267
b3d2feb6,1,190.9,278
b3d3bd92,1,289.9,502
b3d4eaa1,1,83.8,127
b3d6c3a8,1,39.0,211
b3d7539a,1,227.0,121
b3d759e3,1,109.9,308
b3d7fac7,1,44.95,469
b3d94a79,1,205.0,405
b3d95ced,1,139.9,258
b3d9a7a1,1,197.9,112
b3d9d64d,1,29.9,688
b3dad37a,1,39.9,467
b3db3ccf,1,99.9,306
b3ddf007,1,325.0,199
b3df14e2,1,17.75,56
b3e091c3,1,342.12,403
b3e148ec,1,39.49,52
b3e16dcf,1,56.99,178
b3e20bc2,1,69.0,25
b3e2215b,1,77.8,407
b3e37f0c,1,160.0,203
b3e3fe39,1,83.9,362
b3e43e65,1,26.9,407
b3e4a427,1,34.49,162
b3e4e7be,1,95.28,17
b3e54faf,1,26.86,150
b3e55652,1,148.0,214
b3e74e38,1,72.0,176
b3e79896,1,180.0,246
b3e9268f,1,120.0,137
